author,comment,likes,published_at,total_replies
@jenny-DD,"Gross he can do so much better
That's the problem in today's world
The standards of what we think we are worth is so low",1,2023-03-11T17:18:12Z,0
@kevinJ6665,Don is a punk. I really hope he ends up dead in the last one they make.,0,2023-03-11T16:08:02Z,0
@kevinJ6665,I would have shot my harpoon through his window. Get a clean body shot,0,2023-03-11T16:04:26Z,0
@FineFoodCourt,Funny..😂.. why they cant shot in to tires,0,2023-03-11T13:12:09Z,0
@boosted.boyo.,"@4:06 \"STRECH HIM OUT\"  💀💀💀💀💀💀",0,2023-03-11T08:52:34Z,0
@DarkHorseMalik,5000 HP? So your telling me Doms car has a top speed of 400+ MPH?,2,2023-03-11T06:52:55Z,0
@craighenry1734,F&F should have stuck to what made the first movie great. Street racing. Not movie stunts.All these movies are ridiculously pointless and far removed from what it should actually be about,0,2023-03-11T06:19:02Z,0
@rajanmishra8777,Dumbest scean,0,2023-03-10T18:57:58Z,0
@braveheartbob3473,"his face every time a harpoon went in, like its the first one",7,2023-03-10T18:36:38Z,0
@wise_up_dems.,FnF wannabes are the reason hit and run deaths are out of control. Common criminals with a lead foot.,0,2023-03-10T17:36:44Z,0
@WalnutSpice,They were stealing VCRs. What the fuck is this,0,2023-03-10T17:17:30Z,0
@evillegendgamer2096,Fast and furious ka konsa part he koi batyga ❤️,0,2023-03-10T16:27:23Z,0
@ferrijuhul,what a bullsh1t!! aint no way in hell an old azz car like that can pull a multiple  cars at once.. this is no longer mission impossible.. this is mission bullsh1t!!,2,2023-03-10T12:46:12Z,0
@ekkekke,2:12 lmao he bent the steering wheel,21,2023-03-10T08:01:08Z,1
@jasonclassmate2292,I must ask what the point of pulling in opposite directions does. They just cancel each other out,1,2023-03-10T05:54:54Z,0
@akmaxx__,Family ❤,0,2023-03-10T04:56:25Z,0
@SicilianStealth,Manhattan doesn't look like that.,0,2023-03-09T22:42:12Z,0
@altamashansari2871,Which part is this,0,2023-03-09T16:44:36Z,0
@huddi85,Thats so f**king stupid... LoL,1,2023-03-09T12:11:01Z,0
@gomeziatko,"poor CGI, hate when they had to add more cars via CGI as its hurting my eyes....",1,2023-03-09T12:07:00Z,1
@mig2cool982,"I could not handle Dom. I’d say “Dom, I can’t beat you can I please join you?”",2,2023-03-09T06:46:21Z,0
@tepolebogang1065,They are braking his best car,1,2023-03-09T06:00:28Z,0
@tepolebogang1065,"Dom know,s how to drive",1,2023-03-09T05:59:42Z,0
@tepolebogang1065,Please do not kill him he is the best ❤️😭,2,2023-03-09T05:58:26Z,0
@starmixextreme,"I wish everyone who reads this all the wealth, abundance, joy and love the world has to offer",0,2023-03-09T03:53:15Z,0
@girask5449,Trash saga haha,1,2023-03-09T01:01:24Z,0
@scottcarroll7782,Horsepower means nothing in a tug-o-war that truck would drag all them while there tires just spin with no grip from there thousands of hp.,2,2023-03-08T10:03:47Z,0
@Heavenexp,Funniest movie ever seen lol for their knowledge,1,2023-03-08T05:26:13Z,0
@CombatKingKogaVtuber,It's over Dom get your ass outta the car now.,1,2023-03-08T05:13:17Z,0
@sippycreations,Since when this became a comedy lol,0,2023-03-08T01:59:41Z,0
@Grey-ri4ud,7:01 : 😵‍💫,9,2023-03-07T16:31:59Z,0
@ashokgohain1814,"I love f&f, but these scenes are the most stupid and illogical",1,2023-03-07T10:51:07Z,0
@ahmadhusni5894,why dont they use bluetooth earpiece instead of a walkie talkie,0,2023-03-07T10:24:52Z,0
@TheRealDippa,Haters,0,2023-03-07T04:05:38Z,0
@loganburntitus6948,lmfao a rear wheel drive only car. couldnt get out of a puddle on flat ground. yet its pulling multiple vehicles? droolers.,0,2023-03-07T01:57:17Z,0
@loganburntitus6948,love how none of you know sht about tires. the diff btr torque and hp. and vehicle weight. the jeep alone would of dragged the charger anywhere it wanted.,0,2023-03-07T01:52:35Z,0
@TheRealDippa,Haters never prosper,1,2023-03-06T19:20:02Z,0
@TheRealDippa,Don't wanna see me win lol,1,2023-03-06T19:19:46Z,0
@davesupersquirrel7112,"These movies must be written by a 12 year old.
I painfully watch f9",1,2023-03-06T09:56:04Z,0
@CarbonGlassMan,These movies are not just stupid. They're impressively stupid.,0,2023-03-05T18:11:46Z,0
@sovietspy8260,This scene is so dumb. The very idea that you can overpower a loss of traction and being held in place by 4 cars and a medium duty truck with nitrous is laughable.,0,2023-03-05T16:01:04Z,0
@wagnergroup84,Can't they just ram it after they hold it,0,2023-03-05T14:05:48Z,0
@SSC604,"\"Stretch him out\"

My mind is fucked up lmao",1,2023-03-05T10:53:41Z,1
@ASAFAHYT,Furious,0,2023-03-05T09:26:28Z,0
@willbebexxsoon,2:02 dom pulled 2005 nfs most wanted move and thought we wouldn’t notice,9,2023-03-05T09:01:19Z,0
@sacihn911,ASPHALT 9😲😲😎,1,2023-03-05T08:15:48Z,0
@kkb116,"Hmm, racing in Manhattan?",1,2023-03-05T07:52:51Z,0
@EthanT_82,What kind of car did dom drive in this scene,0,2023-03-05T03:07:06Z,0
@TheRealDippa,They don't want to see me win they just want to see me flash out lol hilarious but true,2,2023-03-05T00:57:15Z,0
@TheRealDippa,Third 👁️,0,2023-03-04T19:42:07Z,0
@-V3rg1L-,After f&f 5 this is just dumb,1,2023-03-04T18:57:27Z,0
@xtrememovies6833,https://youtube.com/shorts/G5N_4uAp11o?feature=share,0,2023-03-04T11:35:06Z,0
@moditoppokhan5443,"Next sequel
Fcuk off the Furious 💪",0,2023-03-04T09:29:26Z,0
@shugalmela5228,🤣🤣🤣🤣🤣🤣.  Why don't they just hit the tyres wheels of the car 🚗 STUPID.   CARTOON NETWORK,2,2023-03-04T05:23:51Z,0
@XMidniteRain,People actually liked this phony azz gay shiiii 😂😂😂,1,2023-03-04T00:48:45Z,0
@alexanderrogers5082,Never mess with a Torreto,1,2023-03-04T00:01:17Z,0
@TheVictoryForge,"I don't care if it has 20,000...that car would never be able to pull any one of those vehicles with no traction",0,2023-03-03T20:58:46Z,0
@devduttdongre413,In the fast and furious series the movie which really was good was the first one after that all others lost touch to reality!!!!!,0,2023-03-03T17:39:58Z,0
@arsaadkhan7584,It's GTA In real life 😂😂,4,2023-03-03T15:53:59Z,0
@bishalthapa7743,If the movie is fun and the action sequences are thrilling then i don't care about the physics. The more ridiculous it is the more fun or else i'd rather watch real car accidents.,0,2023-03-03T10:55:00Z,0
@ОмарКобжасаров,А протаранить броневичком никак??? Логика их действий вообще не понятна мне...,0,2023-03-03T09:37:03Z,0
@jacktoledo8786,Yeaaaah right,0,2023-03-02T21:44:30Z,0
@MichaelJordan-kc9jz,Am I the only who feels that some of Dwayne Johnson best performance came from this franchise?,1,2023-03-02T20:38:18Z,0
@battlerapminis1799,All law enforcement has left the chat,0,2023-03-02T20:16:39Z,0
@gogodolls2168,The best scane,0,2023-03-02T19:09:39Z,0
@swedishboy2976,That car is something else,1,2023-03-02T15:38:59Z,0
@cristianmmunoz,Eeeeehhh de jalo ir,0,2023-03-02T13:36:23Z,0
@MrHN01,Too much unrealistic scene.,0,2023-03-02T05:58:30Z,0
@aronbackstreet5309,Stupid action,0,2023-03-02T04:22:22Z,0
@mdtauqiralam1018,She is my girl,0,2023-03-01T18:06:42Z,0
@syedsauleh6081,Which fast and furious part is it?,0,2023-03-01T17:00:37Z,0
@brunoknoll5199,Que pavada dios mío,0,2023-03-01T16:49:26Z,0
@streetworkout831,What is toretto car name,0,2023-03-01T16:36:55Z,0
@vsingh5h6,Vin deasel ki family ko kothe bethao..jyada hoshiyari lga rha h..yogi si shakal ka,0,2023-03-01T12:22:53Z,0
@ariffkome,I wont be surprised if Luffy in one piece change to Gear Family,0,2023-03-01T05:40:12Z,0
@retrodealer6495,Sadly such exaggerated bullshit nowadays in this movies?.,0,2023-03-01T03:10:10Z,0
@deadsoon909,Goodness what happened to this series lol. It’s so bad.,1,2023-02-28T23:50:26Z,0
@anandatirek786,This movie series has made FAMILY a meme,1,2023-02-28T14:42:23Z,0
@StarlightLancer01,"All they had to do once they had him hooked is have one of them get out of their car while the others hook him and punch his window and drag him out of the car, most likely Hobbs since he's the other strong guy there.",2,2023-02-28T14:39:49Z,0
@StarlightLancer01,2:02 Pursuit Breakers (Not everyone will get it),0,2023-02-28T14:32:45Z,0
@dovaldasdolis6423,I am disappointed by this movie,0,2023-02-28T14:21:28Z,0
@azwanajeeb2167,2:02 ahh pursuit breaker,0,2023-02-28T13:17:50Z,0
@jellyvipper3515,Part what pls,0,2023-02-28T11:19:27Z,0
@harmanathwal4203,ive rewatched this like 1000 times,2,2023-02-28T09:55:03Z,0
@Ayoub___18A,😂🤣🤣Le menteur et le mal habituel,1,2023-02-28T09:26:49Z,0
@EkoSusanto-jw5xo,They will take care our planet from deceptions and alliens along with autoboot.,0,2023-02-28T04:56:53Z,0
@YoutubeIsRetarded689,Doms car is apparently heavier than 6 other cars... This movie is retarded.,0,2023-02-27T23:57:10Z,0
@adanmoralesvalencia3663,Laverdad Thetruth,0,2023-02-27T17:53:33Z,0
@adanmoralesvalencia3663,Thetruth,0,2023-02-27T17:53:21Z,0
@1864-t8s,Films that make me cringe,0,2023-02-27T13:21:15Z,0
@harmanmaan8037,Fuddu actor jma he,0,2023-02-27T06:41:22Z,0
@rslanatar9541,بالغتو فما رح يكلمكم كل مره هيك بصير,0,2023-02-26T17:36:48Z,0
@henrym7327,You just can't have 5000 horsepower in a car. That's gonna be undrivable. This franchise has a lot of technical inaccuracies and bad writing. Fucking Rock is so full of himself.,0,2023-02-26T17:29:52Z,0
@rslanatar9541,هل تعلمون من اليتاما باخر الزمن عيسى والدجال مدي الربوبه,0,2023-02-26T14:22:37Z,0
@rslanatar9541,الانحسار بعد ماذا. .... بعد تفجير السدود سينحر الفرات على الذهب وتبدء معركه ارضيه لاحاجه للسيوف,0,2023-02-26T14:20:56Z,0
@rslanatar9541,قال هارد قال,0,2023-02-26T14:17:58Z,0
@rslanatar9541,ساتخبئ بسينا انا والمؤمنين ان قطعتم عني الماء,0,2023-02-26T14:16:18Z,0
@danonam9lia874,Movie name ?,0,2023-02-26T11:55:41Z,0
@blackshadowyt999,Everybody gangsta until a supra comes joinin' in.,1,2023-02-26T10:04:21Z,0
@shorts0755,"الاغاني تجرح💔
ولقرأن يشرح❤
مين معي👍",0,2023-02-26T09:46:07Z,0
@danielakwei8902,wow wow wow wow wow wow wow wow wow wow wow wow wow wow wow wow,1,2023-02-26T08:49:36Z,0
@gtaipan7422,"Dom actually cares for Shaw, you can tell by the time Dom shoots him.",7,2023-02-26T04:16:01Z,0
@omni4733,"*Physics has left the chat*
*Logic has left the chat*
*Realistic car commentary has left the chat*",1,2023-02-26T02:54:19Z,0
@niteshanthony2324,just wanna say to  believe in Jesus for he loves u so much that he died and was raised from the dead so that u can have a relationship with him. Believe in him and ask GOD for forgiveness of your sins :) and turn away from them as well (repent)...ん❤️❤️,0,2023-02-26T02:18:35Z,0
@saulmartinez5574,You can not mix cars and sci-fi because we all drive cars and that would never happen I. Real life,0,2023-02-25T15:36:18Z,0
@nteltelecom9396,"essa cena nunca vai ter logica, como pode um carro puxando de cada lado e ainda o cara consegui sair sendo que o carro dele nem era pra ta ser movimentando e ainda era pra ter arrancado  tudo do carro.",0,2023-02-25T15:20:28Z,1
@rslanatar9541,اينا احسن حارب من الشيوعيين او الاسلام ؟؟!!,0,2023-02-25T08:07:40Z,0
@andrewgabaldon1451,That blonde bitch is useless,0,2023-02-25T06:40:30Z,0
@ONLY1KUDWE,"Damn, Dom gave no f*cks about the potential causalities in that flower shop😂🤦‍♂️.",0,2023-02-25T02:17:30Z,0
@GT000G,เท่จัดเลยเนอะมึง ไอดอม หนังอวยตัวเองขิปหาย มีเเต่ฉากเท่ๆให้ตัวเองเเต่ดูยังไงเเม่งก็ไม่เท่ รถพ่องอ่ะ กระโดดข้ามตึกข้ามหน้าผา,0,2023-02-25T02:11:50Z,0
@joshuasamuel7019,"Dom: the 5 of you had 1 job…
Them: But we’re family",2,2023-02-24T20:08:27Z,0
@rslanatar9541,رايه الحق بضيع الطاسه ولابموت الديب ولا بيفنو الغنم,0,2023-02-24T20:04:34Z,0
@indiakaplayground6965,"I saw that scene in Disney cars movie 
Directive mater",0,2023-02-24T18:16:30Z,0
@rslanatar9541,من الروم بوتن فلا دمير وترامب ميركل والحيوان دا وجو بايدن,0,2023-02-24T14:36:01Z,0
@rslanatar9541,ثاني واقوى,0,2023-02-24T14:35:04Z,0
@rslanatar9541,انقلاب,0,2023-02-24T14:34:54Z,0
@rslanatar9541,قوم بقوم هاد اخر الزمان يخلتف عن اول الزمان,0,2023-02-24T14:34:02Z,0
@rslanatar9541,مابتتامنو عجحشه فصعه,0,2023-02-24T14:22:49Z,0
@rslanatar9541,المشركين جزء من الجنه الخيراء والشرفاء,0,2023-02-24T10:16:41Z,0
@rslanatar9541,حلم ابليس بالجنه,0,2023-02-24T10:03:46Z,0
@rslanatar9541,الشحاعه كرم وعباده والمغامره معجزه,0,2023-02-24T10:02:01Z,0
@rslanatar9541,من يحي رجلي فقد حيى الناس جميعا,0,2023-02-24T09:59:30Z,0
@IDiggPattyMayonnaise,"Gotta love that for a group that says family is everything, they're willing to take out any pedestrian like they're not part of a family themselves",6533,2023-02-23T21:23:00Z,43
@DrGurjyotNanda,He aint got physics..... !! he Got Family !😂,2,2023-02-23T19:59:39Z,0
@rajivbhikham7497,What the fuck is this,0,2023-02-23T18:28:58Z,0
@gabbar2264,Dom be like = all you need me or my car parts🤣🤣🤣,1,2023-02-23T18:26:32Z,0
@RohitRai-yb8nm,Nonsense logic,0,2023-02-23T16:49:37Z,0
@theleastimportant5166,one of the  main actors look like niko belic  from gta 4,0,2023-02-23T15:36:59Z,0
@jarvisnick3438,"Lol expression on dom's face is like \"it was him who was getting pulled not the car\" 😂😂",2,2023-02-23T13:02:51Z,0
@agnidebreallyreallyreally,Big sexy coming through man haahha 🤣🤣,0,2023-02-23T12:32:42Z,0
@mhyl02,"Realism factor in this scene is around 2000, maybe 3000 or even 5.",0,2023-02-23T10:38:58Z,0
@untilthewheelsfalloff1751,Franchise should have died years ago.,0,2023-02-23T08:45:26Z,0
@rymemuhammad2954,They are all villains....destroying shops....rammed with their cars....racing in daylight...hahahhaa....but well its a movie...,0,2023-02-23T07:22:02Z,0
@gabin682000,biggest load of bull shit i have ever seen,0,2023-02-23T05:27:49Z,0
@Wade9wilson,Never knew the word family would bring giggles haha,1,2023-02-23T05:14:07Z,0
@luisaguirre5771,This is fucking ridiculous,0,2023-02-23T04:55:16Z,0
@hellomate2405,"6:28 imagine how funny, scary and awkward it would seem if the Rock was running like that in the streets with a black tank on.",120,2023-02-23T04:13:09Z,3
@Youtuberhassan,I have better cars for giveaway 😂,0,2023-02-23T04:12:48Z,0
@GloriousChickenYT,God this is stupid.,0,2023-02-23T04:12:24Z,0
@hellomate2405,"The movie is fun, say what y'all want to but y'all gonna go watch this in the theater with your family and friends, it's at a point where I don't give a fuck about logic, it's just plain entertaining and fun to watch. And don't start crying about physics and all that, it's because of all those factors that make it fun.",1,2023-02-23T04:03:40Z,0
@Kasirkin29,He shifting an automatic?,0,2023-02-23T03:05:21Z,0
@FreddyAccountant,The Rock made this movie a - I threw up in mouth movie.  The rock sucks................,0,2023-02-23T01:46:04Z,0
@ReasonX3,"- He's gotta have 2000hp in that thing
- No guys, maybe that's because we're all pulling him in different directions?",28,2023-02-23T01:16:04Z,3
@4.5_shammer,Impossible it’s bull,0,2023-02-23T00:17:24Z,0
@tamererdogan938,Brian will handle it first time,0,2023-02-22T22:49:47Z,0
@ryan_valornagee6984,This man slammed 2 cars together.....,0,2023-02-22T19:52:28Z,0
@fastman69001,The dumbest fucking scene.,0,2023-02-22T16:47:16Z,0
@officialtrailler2345,"Spider-Man: Miles Morales GamePlay On (Omen-15) 4k 60FPS HDR Part-1#spiderman
https://youtu.be/4tMSZIsIpG0",0,2023-02-22T15:52:46Z,0
@fauziahtahir3419,Still wondering whats wrong with dom??,0,2023-02-22T15:01:21Z,0
@Skuller58476,can't wait to see them going to space,0,2023-02-22T09:13:33Z,0
@LtKaiser,I think it was this incident that killed Elena. He saved one girl and cost his baby mama.,1,2023-02-22T08:14:19Z,0
@Sachin_C10,"The part where F9 really was never believable was when the car gets hooked by the rope & it's getting hit multiple times in the other side of the bridge with the car totally damaged but nothing happening to Dom & Letty. 

Also no comments for the climax as most mentioned. 

But visually I liked F9 better than The Fate of the furious.",0,2023-02-22T07:48:47Z,0
@FrmTheNorth,Should’ve just made 1 Fast and Furious this is ridiculous 😂,0,2023-02-22T07:36:23Z,0
@Devin-O,try 5000HP = 1 minute in the gas tank what other BS.,0,2023-02-22T06:26:07Z,0
@Devin-O,Almost as bad as sending a feira into space in garbage bag space suits I sware they just get stoned off their ass and make these movies.,0,2023-02-22T06:21:35Z,0
@ichangedmyusernamebecausei2551,How tf do they not have a single scratch or bruise on them after all that?,0,2023-02-22T03:57:32Z,1
@side_quater8062,Which one was this?,0,2023-02-22T03:12:47Z,0
@johnvitali5520,"Yea, cool scene but unrealistic!
Dont care how much horse power, spinning tires do not get traction!!",0,2023-02-22T02:52:05Z,0
@supremewhip,I’m more impressed with those Michelin Family Sport Cup 2 tires.,0,2023-02-22T01:56:14Z,0
@natalymurrieta2653,Stupid ass movies 😂,0,2023-02-22T01:41:51Z,0
@hashiracj1006,Heeyyy man.. @5:45 wheerreeee is the driveshaft????????? I never noticed this before👀👀,0,2023-02-22T00:09:04Z,0
@matiascroft6069,This scene is exactly like Hitman agent 47 ( 2015). It's a copy...,0,2023-02-21T20:47:38Z,0
@allahkirehmat,most useless action scene and illogical in Hollywood history,0,2023-02-21T20:07:46Z,0
@shankarbhujelmax0.7,https://youtube.com/@shankarbhujelmax0.7,0,2023-02-21T20:07:12Z,0
@meettoday8044,Little did these mortals know who they were dealing with. Get Best Offer: https://docs.google.com/document/d/1FmqM2wqXIrvAi69QoH57smMOA1hOCx4NHI_uiwvtoI8/edit?usp=sharing,0,2023-02-21T19:42:37Z,0
@kavthegamer,What ever happens to “little no body” Scott Eastwood Character he never returned to the franchise. Guess he wasn’t “FAMILY” 😂😂,1,2023-02-21T11:39:22Z,0
@alexandruelgeo,133700 hp,0,2023-02-21T09:59:35Z,0
@masterMemes7633,"Dom: hits everywhere and got little bit scratches😳

Me: hits my scooter behind a car and my scooter's front fully destroyed 😐😐😐",1,2023-02-21T06:33:03Z,0
@TheZProtocol,"Gotta love how tensile strength, structural rigidity and coefficient of friction does not exist in this scene",7,2023-02-21T00:46:16Z,3
@pixelatedjug2494,I knew once the Bentley backed up from the wire it was gonna be over 😭,2,2023-02-20T23:44:35Z,0
@vinhhoang5886,Bots: “I love how he never disappoints us with his content”,0,2023-02-20T22:52:46Z,0
@mclogged2280,This is the dumbest film ever and stupid people went to watch it to make it a success.,0,2023-02-20T22:09:43Z,0
@descent1234567890,"why are they all talking about how much horsepower that car has? it clearly can't put even half of it into usefull torque because it just causes more wheelspin. try 4-wheel drive and better tires, way more usefull than adding another 1.000 horsepower",0,2023-02-20T20:24:53Z,0
@latawieclatajacy9053,"love how everyone screams and shakes due to the rope drag, while deckard shaw just sits there and calmly says : \"\"try five\"",19,2023-02-20T20:24:10Z,5
@matt_1984_,"this is so GD Stupid, someone put a .50 bmg through his block.",0,2023-02-20T18:30:21Z,0
@alexandervouzenthal8163,"5:44 no drive shaft, no suspension, no nothing XD",15,2023-02-20T17:18:53Z,0
@nonchalantyrn,This part was funny 😂,2,2023-02-20T17:00:31Z,0
@Deepz0001-p3x,Pls tell me movie name part ?,0,2023-02-20T15:41:18Z,0
@colesousa7989,Nuclear codes..’okay people,0,2023-02-20T15:11:50Z,0
@colesousa7989,Stupid corny and cheesy,0,2023-02-20T15:10:05Z,0
@cliptrashbin2389,"As dumb as this series has become, I really do like scenes like these from the movie",0,2023-02-20T15:05:17Z,0
@JohnJohnson-50,This movie ain’t even about racing no more!!!..after the second Come back..smh,0,2023-02-20T14:22:58Z,0
@Mbappe-qr5rf,Ana lucia?,0,2023-02-20T11:32:35Z,0
@pcgamer-oy4uy,😳😳 🇱 ❎,0,2023-02-20T11:24:21Z,0
@engkongmahdi1721,💖  😹😹😹,0,2023-02-20T11:24:18Z,0
@Samuel-yk7gq,🆙💌💌💌💥💥,0,2023-02-20T11:24:18Z,0
@technogamer0411,💦💦💦  💘,0,2023-02-20T11:24:17Z,0
@i-deni-i5138,Wtf did I just watch,0,2023-02-20T09:15:26Z,0
@mariadinadis96,"2:09 Lol. That would be me 😅
1:39 “Little Nobody” has clearly lost his little mind 😂",7,2023-02-20T04:36:50Z,0
@georgetelugu8,New guy tryed to impress and failed,0,2023-02-20T04:10:44Z,0
@jetstreamsam-35,this movie would have had more liking if its name was Dominic Toretto's Adventures instead of Fast and Furious,0,2023-02-19T22:59:22Z,0
@UltimateNut,I find it hilarious that at 6:33 letty just yonk the briefcase away from dom,47,2023-02-19T22:36:14Z,2
@wellnessgallery,"Just \" Dom T\"  things 🎥 Noise Ahead 🏎️",0,2023-02-19T20:26:37Z,0
@corrumpID,1:59 Need for speed Underground 🤣🤣🤣🤣,0,2023-02-19T16:37:35Z,0
@alexjackson2246,"The point I knew this franchise would steal my heart if/when it ends!!!

Red car & Blue car is my favorite cars
Red- C2 Corvette although I like C3's more very similar body style
Blue- BRZ/FRS/86",0,2023-02-19T13:19:51Z,0
@bigzubber,"Still some of the dumbest shit I’ve ever seen, I understand why people make fun of Vin Diesel all the time😂",0,2023-02-19T11:56:45Z,0
@thegreat0220,So how many people did they kill in this scene?,0,2023-02-19T10:56:46Z,0
@Spined1234,Dom was able to beat all of them because he had FAMILY,2,2023-02-19T10:30:49Z,0
@FailsWork,How can he hit the door off with he's shoulder? Real dumb.,1,2023-02-19T01:47:43Z,0
@61936,They really could’ve just sat there and he probably couldn’t have done anything,1,2023-02-18T20:25:23Z,0
@VictorMorales-ss3yx,"I can’t believe a huge stupid movie , all fucking fake I know movies is not a realistic but it get close to reality but this was a cartoon movie stupid",0,2023-02-18T19:11:33Z,0
@jaimeponce8873,i love how a FRS is in involved around super cars,1,2023-02-18T18:58:43Z,0
@Tempvo,This is the dumbest scene I’ve ever seen,0,2023-02-18T18:42:57Z,0
@dilkas5074,Einstein been real quite since this movie released,0,2023-02-18T18:00:38Z,0
@emperormouse5487,"\"Try 5\" That part legitimately made me laugh out loud. FIVE THOUSAND HORSEPOWER LOL. This movie went from sci-fi to straight fantasy.

For those who don't know, the most horsepower ever in a production car was the Bugatti Chiron at 1479 bhp until this year when it was broken by the Hennessy Venom F5 at over 1600 bhp. These are 5 million dollar hyper cars. No amount of tuning or upgrades is going to get that figure to even 2000 much less 5000.",0,2023-02-18T17:25:22Z,1
@Pradeep-ix6dj,"I don’t know how people sit through this for hours 😒
Try 2000, try 3000 try 5000.. 🤣",0,2023-02-18T17:03:04Z,0
@nikomartinez5606,That was such a nice BRZ...,0,2023-02-18T16:16:55Z,0
@hss_i18,What are the names of the actors in this movie?,0,2023-02-18T15:49:28Z,0
@yashvardhansharma6014,"Biggest question: but why? In the middle of a junction, they could nab him by literally anything like a jam tyre puncture, should have aimed for wheels.",1,2023-02-18T12:56:45Z,0
@izzuraaryanzikry4081,Respek bro,0,2023-02-18T11:56:14Z,0
@رضاالعراقي-ت9ض,What the name ?,0,2023-02-18T11:04:43Z,0
@gazcoleman,"What a load of bollocks this franchise has become. I miss the first few films that were actually about cars & street racing, not all this mercenary/ heist bs",0,2023-02-18T10:26:14Z,0
@muhammad4046,"Tony: we got a hulk 
Me : I got a dom",1,2023-02-18T09:40:34Z,0
@vinaymalik4229,Tell me the movie name plz,0,2023-02-18T08:57:42Z,0
@pholrakchantaratcharoen4563,"7:09 Little did she know, she'd already been partially responsible for someone's death in Dom's \"another family\" they have no idea about.

I hope this incident will be mentioned or referred during her comfeontation with Cipher in Fast X.",14,2023-02-18T07:28:56Z,0
@cutlemcutlem4868,Film yg tak pernah masuk akal sehat😵🥴🤣,0,2023-02-18T05:15:45Z,0
@ZenZill,"God, how bad is this story...Hilarious.",0,2023-02-18T02:18:25Z,0
@robbiefromcali,I've seen enough drive thru massacres on mainstream news that alot of people would of been ran over.,0,2023-02-18T02:04:26Z,0
@kyky5088,the fast and the furious died after 3rd part... This is just stupid trash...,1,2023-02-17T19:19:18Z,0
@agamersworld4741,So no one gonna talk bout the brz keeping up with muscle and super cars?😐,0,2023-02-17T18:49:37Z,0
@nosimpinthapimpin6348,Wow this is actually horrible,0,2023-02-17T17:50:50Z,0
@franciscorodriguez9936,JAJAJAJAJJAJAJAJAJAJAJA,0,2023-02-17T17:39:02Z,0
@jellojt4012,what car is letty driving there. ive seen it somewhere but i cant quite remember the name,0,2023-02-17T14:37:13Z,0
@theluckybond007,One of the bullshit movies.,0,2023-02-17T14:09:18Z,0
@Shield_Wolf91,Family,0,2023-02-17T12:25:57Z,0
@xxDROCK,2:06 my man activated a Pursuit Breaker as if he was in Need for Speed: Most Wanted (2005)😂😂😂😂😂,83,2023-02-17T08:58:00Z,4
@MrBibenio,Stupid movie for stupid people....,0,2023-02-17T08:54:05Z,0
@dt8587,Shiit is phony,1,2023-02-17T07:13:42Z,0
@SANCHEZFLA863,Try ten..STF,0,2023-02-17T03:08:49Z,0
@Ayush-ni9hm,He got that family power 😎,4,2023-02-17T02:34:22Z,0
@isaiahspinks8070,5000hp you mean 5000 ft lbs of torque.😅😂,0,2023-02-17T01:15:19Z,0
@asaphmedeiros4096,2:01 this is the pure juice of NFS Most Wanted and Carbon pursuits,0,2023-02-16T23:57:28Z,0
@alejandromartinez1431,QUEEEEEEEE!!,0,2023-02-16T21:38:00Z,0
@ryugatsuchiya9018,"I love how the crew harpoons into the non chassis parts of Dom's car like the door, or the bumper as if the door is an integral part of the chassis.
Either that door can't be opened or AMX's engineers were just too good.",453,2023-02-16T19:37:48Z,11
@jayrios3090,Also Amg was stick shift,0,2023-02-16T19:35:08Z,0
@jayrios3090,Car is on two wheels and she turns in on the side it’s leaning towards,0,2023-02-16T19:34:37Z,0
@tomg.625,Physics left the chat,0,2023-02-16T11:43:33Z,0
@leonardodeleondelacruz2851,Como alamento notener un. Caroo como esta jente 😅,0,2023-02-16T07:22:51Z,0
@陳德倫-s6y,腦殘電影無誤，片中違反法律規定，企圖殺人未遂,0,2023-02-16T07:16:23Z,0
@praveenpathak2041,Yh takla manega nhi,0,2023-02-16T05:42:10Z,0
@leonardonatera2344,No mamen,0,2023-02-16T04:57:18Z,0
@felixabimaeljoseph3172,WTF which one is this?,0,2023-02-16T04:48:40Z,0
@gabrielcastroalamilla7008,QUE!? QUE!? CHOCARON EN EL AIRE WEON! EL EN AIRE!!!,0,2023-02-16T03:26:31Z,0
@ounabbas512,2:56 the nitro 😎😎😎,12,2023-02-15T21:05:26Z,0
@fernandovera6705,"Rtsawertyuiotwsartyuiotwsaertyui
Rtwsartyuiotsaweryuiotsaweryuio
Rtsaweryuiot",1,2023-02-15T20:46:32Z,0
@Defau1tMan,bruh just imagine if that was a demon😟,0,2023-02-15T19:19:05Z,0
@chrisburns514,"Scott Eastwood’s character sucked, all the speed ramped footage sucks. Bleh",0,2023-02-15T16:46:53Z,0
@dilly2023,He has family,0,2023-02-15T15:44:42Z,0
@Avi2511,The laws of physics have much to learn from this movie series,33,2023-02-15T15:32:31Z,0
@backpackrallies6262,Start from fast 6 it's all crap.....spiderman swinging cars? Literally 🤮,1,2023-02-15T15:28:31Z,0
@freshone274,The fact that his car is so strong that it took down 80 cars at once and they show it to us like it makes any fucking sense,0,2023-02-15T14:46:13Z,0
@raxijamil4470,This movie series has literally 0 Fucking knowledge of Physics,1,2023-02-15T14:34:00Z,0
@vothaison91,"FF 2030: Harpooning Dom's spaceship, but Dom escapes and goes to another universe and becomes Riddick.",4,2023-02-15T13:02:35Z,1
